id_article;id_proceeding
5491733;2480901
5491750;2547899
5491759;6821576
5491779;6716531
5491780;6034022
5491784;6813174
5491821;2532795
5491826;2548009
5491845;2491714
5491847;2551826
5491903;2529345
5491923;5746697
5491941;2554585
5491959;6885912
5491990;5388279
5492015;6820861
5492062;6034146
5492083;2533666
5492206;6320026
5492232;2485392
5492233;6736703
5492259;6686792
5492268;6795486
5492360;6651218
5492367;5659198
5492409;2536278
5492411;2483882
5492414;6797675
5492421;6034179
5492426;6874073
5492430;6710188
5492462;6362151
5492466;6754555
5492497;2553610
5492498;2494851
5492504;2494201
5492538;2491670
5492584;7151076
5492608;7024699
5492614;6320059
5492628;2551058
5492632;2538721
5492645;6066175
5492653;2489568
5492668;6813174
5492692;6796596
5492694;6974344
5492724;2486197
5492761;6714970
5492780;2552064
5492783;6846543
5492784;2499440
5492834;6736749
5492841;2548511
5492849;4031123
5492883;2486954
5492894;6320100
5492932;5504325
5492942;2497071
5492946;2513259
5492961;5388358
5492965;4141537
5492989;2535883
5493001;6807972
5493023;2480600
5493026;2539665
5493050;2529086
5493069;2541447
5493074;2498349
5493092;2541120
5493102;5746650
5493124;6877996
5493147;6651218
5493167;5504309
5493176;6845200
5493192;6683071
5493195;6871465
5493210;6680406
5493224;6662095
5493246;2486781
5493268;6768087
5493298;6813174
5493310;2486276
5493403;6797675
5493416;2491011
5493430;6717655
5493435;6845062
5493437;6655427
5493476;6659200
5493478;6974421
5493479;2538721
5493494;6763352
5493522;6693981
5493597;2527347
5493607;2482333
5493620;6034219
5493626;2490239
5493643;6699522
5493648;6669838
5493650;6788252
5493655;3872974
5493682;2489861
5493757;2552487
5493760;6658591
5493763;6716983
5493791;2549025
5493846;6776230
5493857;2517117
5493870;4707858
5493887;6725642
5493952;7024669
5494005;2538233
5494137;6727340
5494168;7151262
5494180;6784242
5494192;6974388
5494195;6034068
5494196;6799012
5494199;2536338
5494206;2538921
5494208;6838289
5494219;6974366
5494245;6859552
5494300;2527383
5494303;6974389
5494325;6783423
5494378;2490871
5494409;6781929
5494433;3769388
5494439;3769556
5494470;6650858
5494506;2517447
5494519;6843103
5494525;6716119
5494529;6713001
5494530;7151249
5494540;2487950
5494602;2486285
5494609;2516857
5494632;2543102
5494637;2552513
5494649;2540693
5494674;2529302
5494721;3873049
5494738;2540629
5494774;5388358
5494781;6674525
5494783;6066102
5494829;2536338
5494843;6669838
5494846;6794610
5494884;6813174
5494890;6725843
5494933;2492140
5494945;7151162
5494962;6845062
5494968;2493199
5494975;6974366
5494981;2549122
5495006;5437504
5495019;6657641
5495025;2497610
5495043;7151038
5495056;4140979
5495064;7151099
5495072;2549384
5495132;5746751
5495183;2498469
5495196;2518085
5495227;4465420
5495249;6974457
5495336;6034156
5495362;2516031
5495376;2541585
5495400;6810771
5495414;2491179
5495421;5335340
5495482;6827155
5495511;6651769
5495513;2488422
5495525;6799994
5495537;2779132
5495550;2492140
5495567;2491670
5495586;6713001
5495632;2491826
5495676;6974410
5495699;7151186
5495731;6362224
5495734;2534325
5495767;6727340
5495774;2541372
5495791;2511672
5495826;6715926
5495837;2510364
5495909;6797070
5495923;6805210
5495939;2554500
5495940;2532055
5495947;2491714
5496012;6033978
5496017;3939819
5496058;2541101
5496059;2487231
5496068;2515357
5496087;2494135
5496088;6820672
5496096;2482890
5496118;3872778
5496128;6827852
5496130;2549269
5496135;2514971
5496138;6320059
5496158;2541279
5496179;2532072
5496210;2496600
5496212;6729303
5496281;2541447
5496286;6743872
5496293;2518455
5496321;2540544
5496328;2491231
5496344;2529577
5496357;2492721
5496373;6874268
5496377;6827989
5496405;6034066
5496408;6725843
5496436;6361918
5496439;3872856
5496452;2554585
5496465;2533981
5496482;2535913
5496498;2554452
5496560;2509152
5496573;2531990
5496585;6702163
5496586;2481748
5496628;6701142
5496649;2518863
5496674;2486781
5496692;6885912
5496709;2495262
5496710;6721981
5496719;2516705
5496739;2481277
5496744;2506954
5496758;6697348
5496760;2489568
5496771;6600531
5496775;2554624
5496787;2533265
5496809;6652785
5496836;2480708
5496845;6362123
5496927;7151236
5496931;6687694
5496942;2491412
5496974;6066038
5496980;5659215
5497006;2554671
5497019;6361906
5497041;2485335
5497044;6768087
5497054;2514931
5497056;2497422
5497105;2534591
5497132;3872411
5497137;6974336
5497169;2554624
5497170;2517117
5497174;2504153
5497195;6974389
5497218;2488195
5497251;2497598
5497261;6797070
5497272;6320027
5497292;6771844
5497311;6796219
5497333;6821439
5497343;2482613
5497345;2516791
5497354;6736749
5497364;2491614
5497365;2554144
5497369;2537567
5497389;5012328
5497391;6713001
5497413;2492007
5497432;2489392
5497442;2553525
5497482;6033973
5497489;2547994
5497504;2498746
5497515;2527347
5497516;5659257
5497537;6856825
5497549;3873186
5497589;6783423
5497595;6836585
5497601;2499870
5497618;2483119
5497647;4309183
5497662;6846883
5497712;6674169
5497832;6796393
5497837;5746656
5497843;4031206
5497844;7024669
5497862;7151274
5497887;2549428
5497895;2518085
5497920;6693162
5497944;4141017
5497965;4713039
5498005;6876682
5498019;6777812
5498022;3873142
5498036;2533729
5498038;6717655
5498064;2481748
5498072;2549031
5498093;6852782
5498100;7151162
5498126;2541101
5498132;2490248
5498143;2529628
5498158;6763973
5498204;6820861
5498207;2516999
5498223;6034068
5498225;2495262
5498239;6320043
5498244;2516031
5498262;6066080
5498264;2489567
5498267;2531004
5498277;2540231
5498291;6672899
5498307;2535684
5498316;2551176
5498352;2483882
5498353;6827155
5498358;2535118
5498369;6746238
5498403;7151120
5498422;2551017
5498426;2489392
5498444;6704927
5498465;6066102
5498474;2549489
5498510;6874040
5498529;2485840
5498542;6871465
5498556;2554025
5498561;2538937
5498584;5659170
5498597;6812947
5498609;6034179
5498614;6856825
5498637;2535910
5498667;2485654
5498683;2484377
5498695;6066235
5498725;6066120
5498741;6872109
5498745;6034151
5498780;5746791
5498804;6683433
5498830;6974426
5498831;2517790
5498843;7151065
5498883;5504297
5498907;6034182
5498918;2551098
5498927;2528780
5498939;5388369
5498991;6885709
5499027;2517688
5499056;2541123
5499138;2494135
5499157;6669504
5499192;6748773
5499193;2513347
5499253;6683071
5499278;5504305
5499295;6974318
5499317;6708127
5499327;6362151
5499345;2487058
5499396;7151128
5499463;6753988
5499474;2492952
5499493;6868300
5499513;2491599
5499523;2516702
5499556;6832490
5499581;2494624
5499618;2534381
5499639;2485335
5499696;6827972
5499723;2535223
5499727;2534323
5499741;6714378
5499750;2491826
5499794;2491688
5499798;2501588
5499799;5335365
5499848;2552973
5499853;5437504
5499856;6796393
5499878;2486131
5499896;6725642
5499914;6034182
5499942;6361926
5499943;2482296
5499963;2511672
5500027;6066330
5500037;2494140
5500054;7151224
5500077;2516863
5500115;6757406
5500132;2493330
5500146;2484469
5500166;2538921
5500177;2484286
5500188;2517447
5500193;5504314
5500236;6754876
5500269;6767297
5500274;5659257
5500275;2543112
5500277;2549078
5500281;6717655
5500300;2547899
5500319;2501593
5500344;2551082
5500363;6877714
5500413;6713007
5500428;6771632
5500447;2494066
5500450;6820861
5500466;2487336
5500503;6840622
5500505;6830954
5500519;4708009
5500522;6869639
5500561;2486920
5500597;2517132
5500662;2533981
5500691;2553116
5500702;2493290
5500709;5012328
5500711;6676459
5500712;2538937
5500718;2497416
5500735;5335359
5500753;6753988
5500768;6697348
5500784;2511468
5500920;6830708
5500932;2485204
5500954;2543038
5500967;6835640
5500988;6714970
5500997;6802541
5501009;7151120
5501022;2499313
5501043;6034066
5501066;5388380
5501072;6836079
5501081;6785634
5501106;6754255
5501144;6034179
5501146;2537519
5501150;6793727
5501151;2494250
5501155;2487422
5501159;2493443
5501177;6871465
5501180;6671241
5501186;2550797
5501200;6788252
5501214;7151038
5501236;6812947
5501239;2494851
5501302;6813589
5501319;2546001
5501356;6856825
5501364;2493433
5501372;6825891
5501375;2529577
5501385;6742548
5501389;2485437
5501397;6682764
5501403;7150986
5501429;6788252
5501432;2481277
5501444;6691115
5501448;6033993
5501454;2543102
5501460;2488909
5501494;6706735
5501528;2532372
5501533;6320100
5501534;6600529
5501549;2532525
5501582;6776230
5501586;2509152
5501608;6812947
5501613;2548876
5501638;2550125
5501640;6827155
5501652;6776744
5501674;2534249
5501696;2494870
5501705;2553576
5501761;2493399
5501811;2542887
5501827;2492061
5501875;6320043
5501881;5504305
5501887;6680406
5501911;2496289
5501920;6790477
5501976;2496099
5502040;6874073
5502045;2553116
5502076;6716119
5502143;6754876
5502148;6320103
5502177;5388369
5502183;2499305
5502218;6733829
5502235;5388293
5502240;6659200
5502243;2491820
5502244;2548102
5502263;6033978
5502267;4141726
5502277;3872536
5502290;2487808
5502298;2490372
5502356;2547915
5502358;2543027
5502375;6715926
5502391;5335414
5502438;2487403
5502487;6034219
5502492;6655348
5502504;6657286
5502507;2550911
5502524;6874040
5502536;2518186
5502564;6830954
5502570;2486348
5502585;2490372
5502614;2552374
5502619;6830603
5502629;7151174
5502635;2502281
5502643;6754555
5502653;6858269
5502675;6802534
5502682;2504830
5502685;2536124
5502694;6034178
5502695;6362124
5502697;2486781
5502712;2520630
5502800;2518684
5502806;7151256
5502817;7151102
5502847;2528320
5502895;2486356
5502918;6876375
5502971;6865875
5502973;2533265
5502984;2533733
5502987;2491820
5503028;2536204
5503037;2480809
5503054;5335365
5503070;2495295
5503078;5335414
5503100;2480809
5503117;2501087
5503134;2529799
5503136;5437504
5503141;6874268
5503177;2518085
5503188;2488203
5503193;6689468
5503196;5746802
5503202;2520314
5503226;2490478
5503229;6710389
5503236;6033973
5503242;6710389
5503244;6864152
5503325;6320041
5503352;2779101
5503365;6320027
5503408;6362025
5503417;2494757
5503426;6362140
5503429;5504299
5503430;6743872
5503445;6600535
5503447;2548876
5503504;6713001
5503508;2517483
5503542;6874544
5503553;5504305
5503564;6671241
5503581;6974367
5503588;6066108
5503589;2525101
5503609;2497778
5503615;6716531
5503619;6885885
5503663;6653117
5503765;6671241
5503818;6034091
5503892;2516863
5503893;2548239
5503910;2549258
5503938;2481410
5503944;2494877
5503964;6865875
5503991;2485437
5504004;6812947
5504022;6034276
5504116;2534849
5504133;6852782
5504134;2553723
5504157;2552513
5504197;2480600
5504219;2536504
5504220;3940380
5504260;6034156
5504272;4707914
5504273;6754555
5504276;6802541
5504332;6707560
5504366;6872109
5504372;6066355
5504396;2516900
5504458;2493863
5504464;5504297
5504486;6876682
5504508;2542165
5504536;2538921
5504549;3872664
5504594;6869639
5504634;2493199
5504665;3939648
5504672;7151111
5504684;2487422
5504693;2517507
5504718;6797000
5504731;6600531
5504739;6651769
5504760;2538233
5504770;7151076
5504782;6362081
5504785;5659182
5504788;6830603
5504792;2521500
5504793;6690767
5504801;6713007
5504850;2493651
5504863;6034182
5504877;4309183
5504900;2534381
5504901;6748773
5504916;2539665
5504932;6700611
5504966;2537519
5504968;6600521
5505060;2485372
5505062;7151186
5505064;2481777
5505073;2779132
5505096;6759560
5505145;6716119
5505147;3872778
5505149;6736887
5505176;2495924
5505182;2486285
5505186;3940769
5505240;2553525
5505242;6859132
5505268;2497392
5505269;6683433
5505296;6362219
5505319;2536582
5505327;6725843
5505334;2529348
5505429;2554429
5505499;6033917
5505500;2492527
5505513;2554057
5505528;2550614
5505593;7151186
5505613;2492903
5505618;7151162
5505670;6034082
5505684;6845200
5505702;6600535
5505732;2486781
5505740;2538653
5505767;2486721
5505777;2532122
5505781;2481347
5505821;2482865
5505842;6872109
5505852;6871465
5505855;6701142
5505858;2517707
5505875;4140956
5505890;2497094
5505933;6868881
5505938;6716135
5505950;6725213
5506065;2554597
5506139;6659952
5506148;2533145
5506151;6801104
5506163;2518672
5506188;6361948
5506203;2546001
5506208;2529172
5506210;6034196
5506228;2494807
5506270;2491885
5506302;2517599
5506308;6802541
5506348;2536071
5506350;6813174
5506419;2485364
5506430;2519864
5506447;2519072
5506498;6725843
5506512;6725205
5506513;5388294
5506521;2779132
5506536;6855381
5506555;6362003
5506562;6652785
5506573;2540514
5506596;2494875
5506618;2532795
5506633;6796596
5506643;2494625
5506649;2501087
5506662;2494140
5506667;6823921
5506686;6790214
5506738;6827852
5506763;6672899
5506806;6802534
5506826;6781929
5506832;6678136
5506894;2494262
5506907;6796219
5506921;2532627
5506938;6874268
5506942;5746801
5506956;2499940
5506963;5388315
5506983;2535286
5506996;6714378
5507010;2482341
5507034;2520561
5507076;6658591
5507088;4465421
5507093;4707914
5507109;6776054
5507161;2540267
5507164;2543027
5507179;2551944
5507181;2538221
5507271;6839226
5507272;2487424
5507321;5504271
5507328;6781929
5507343;2485340
5507348;2494135
5507354;6749948
5507372;6656327
5507382;2498514
5507402;2513259
5507448;2552862
5507450;6821439
5507469;2541378
5507471;6320027
5507478;2520314
5507499;6771632
5507508;2510364
5507510;2486504
5507514;2482430
5507515;6362115
5507569;6728587
5507587;2482676
5507594;6816286
5507724;2488422
5507760;2540427
5507765;6034004
5507796;2493940
5507811;6777812
5507825;6802534
5507831;5504309
5507833;2529628
5507849;2490866
5507863;6974356
5507864;7151076
5507865;6066175
5507899;6776928
5507916;6714941
5507971;2483432
5507997;2481678
5508023;6771844
5508029;6877996
5508034;6844281
5508054;7151110
5508128;6855381
5508151;2554585
5508188;2540231
5508202;6830954
5508214;6671010
5508291;2536164
5508297;6974367
5508300;6669838
5508316;6066235
5508318;2549489
5508330;2493670
5508355;2480708
5508356;6657430
5508363;6362054
5508384;2539641
5508437;6362096
5508444;6773098
5508466;6876278
5508485;6714970
5508502;6362078
5508509;4566092
5508513;2493973
5508530;6974457
5508547;2529610
5508548;2549221
5508554;2516444
5508563;6738219
5508572;2535910
5508579;4031229
5508585;6361951
5508587;6683660
5508606;5388304
5508628;2548457
5508640;2491962
5508669;6729303
5508677;7151177
5508685;6810771
5508705;5504309
5508739;2534581
5508742;2518355
5508772;2496099
5508783;7151128
5508790;2535505
5508795;6832464
5508818;3872764
5508843;6654722
5508890;6361918
5508911;6872476
5508940;6686998
5508953;6362107
5509003;6721981
5509025;5335365
5509055;5746839
5509085;5746773
5509089;2486504
5509112;6362129
5509122;2485840
5509125;6066038
5509148;2529488
5509212;6714352
5509225;6853439
5509234;2494078
5509248;6034025
5509250;2498514
5509262;6872476
5509276;2501647
5509282;6844748
5509287;2515985
5509292;2554139
5509298;6362078
5509325;6034025
5509337;6841233
5509338;2493975
5509353;4707811
5509361;2531977
5509373;2500359
5509376;6885457
5509397;2549110
5509404;6736887
5509419;3873186
5509421;2516838
5509434;6854898
5509444;2535154
5509466;6034136
5509483;2493940
5509496;6676105
5509497;2516016
5509502;5746625
5509511;6362123
5509535;5335414
5509564;6362054
5509618;4566153
5509628;6033917
5509648;6845062
5509716;2540799
5509720;2533718
5509733;3872338
5509780;5012328
5509782;6686792
5509800;6796219
5509809;2497051
5509827;2493161
5509840;2547899
5509877;6651769
5509883;2497687
5509907;2497344
5509941;6832464
5509953;6320065
5509980;6827265
5510010;6787382
5510013;6885709
5510033;2483461
5510041;5659244
5510052;2549848
5510065;2482611
5510079;2541378
5510091;6657222
5510100;2534054
5510104;5746742
5510118;4141654
5510130;2532072
5510146;2529438
5510206;6674169
5510222;2483994
5510247;2489567
5510281;6743872
5510295;6600521
5510335;6759560
5510338;4141737
5510372;6680406
5510411;6320127
5510415;5659208
5510453;6734829
5510472;2494250
5510476;2541123
5510485;2528559
5510502;6844281
5510527;6320128
5510530;6651218
5510545;2540130
5510555;2483292
5510569;6691115
5510576;2554538
5510594;6880099
5510600;2491670
5510642;6756909
5510647;6034196
5510662;2516891
5510680;2539629
5510696;7151112
5510701;2516996
5510718;6885885
5510721;6827406
5510727;2534135
5510746;6796219
5510748;6362081
5510756;2517132
5510778;2532761
5510857;6875464
5510876;2498155
5510885;6830708
5510911;2531036
5510918;2529685
5510925;5746831
5510948;2485907
5510952;6690767
5510980;6066235
5510982;3939106
5510999;2549848
5511027;2491231
5511031;2528587
5511038;2487995
5511069;2529533
5511099;5746742
5511101;2495617
5511124;6066120
5511139;2492167
5511174;2493725
5511188;7151099
5511195;6650858
5511205;2541110
5511209;2511468
5511227;2492903
5511231;2554500
5511236;6701142
5511272;6872476
5511306;6797863
5511311;2540466
5511334;6671010
5511353;7150976
5511383;6795486
5511395;4141319
5511404;6650602
5511405;6716983
5511415;2497488
5511448;2491313
5511463;2535676
5511480;5388304
5511481;2554400
5511488;2480708
5511513;6682764
5511549;2546001
5511632;2553842
5511638;7151102
5511650;2529251
5511660;6361989
5511672;6790477
5511691;2494105
5511736;2490239
5511762;6728749
5511780;6779416
5511783;6796393
5511795;2495924
5511838;6852782
5511907;2485851
5511932;6716531
5511970;2539629
5512017;2488422
5512027;7151038
5512069;6728587
5512077;6320026
5512085;2481977
5512090;2481421
5512094;6843103
5512102;2516045
5512106;6786199
5512109;2550637
5512136;3872653
5512147;2532694
5512173;3872397
5512194;2482890
5512205;6860201
5512231;2494201
5512232;6320041
5512270;2548239
5512305;6786199
5512360;2491412
5512375;6320050
5512390;7151216
